"level_idx","level","replicate","target_gini","target_aed","method","spearman","pearson","jaccard","num_called","num_truth","score_cor","score_spearman","bool_converged","runtime_sec","seed","h2","latent_scale","beta_0","gini_t2","gini_pooled","aed_mean","aed_min","aed_q05","aed_median","aed_q95","aed_max","t2_total","t2_max_clone","t2_num_zero","spearman_aed_t2size","pca_heritability","num_high_clones","num_high_cells","num_low_cells","num_high_t2","num_low_t2","num_progenitor_a","num_progenitor_b","num_t1_excluded_cospar","time_generate_sec","time_embed_sec"
2,0.25,7,0.5,0.25,"CYFER",0.9529,0.9888,0.705,306,243,0.9654,0.9574,TRUE,8.07,2207,0.8318,0.6523,0.4186,0.5549,0.415,0.2546,0.07673,0.104,0.2303,0.5367,0.7005,2966,376,0,-0.1,0.7707,25,250,750,1935,1031,239,723,0,0.88,4.542
2,0.25,7,0.5,0.25,"CoSPAR",0.7109,0.8696,0.4399,176,243,0.6162,0.4892,TRUE,20.21,2207,0.8318,0.6523,0.4186,0.5549,0.415,0.2546,0.07673,0.104,0.2303,0.5367,0.7005,2966,376,0,-0.1,0.7707,25,250,750,1935,1031,239,723,0,0.88,4.542
2,0.25,7,0.5,0.25,"Lineage-DE",0.737,0.9068,0.4699,245,243,NA,NA,TRUE,1.344,2207,0.8318,0.6523,0.4186,0.5549,0.415,0.2546,0.07673,0.104,0.2303,0.5367,0.7005,2966,376,0,-0.1,0.7707,25,250,750,1935,1031,239,723,0,0.88,4.542
2,0.25,8,0.5,0.25,"CYFER",0.9637,0.9907,0.713,288,267,0.9621,0.9572,TRUE,5.935,2208,0.8318,0.6523,0.545,0.5311,0.3971,0.2639,0.1027,0.1233,0.2415,0.4683,0.5962,2964,422,0,0.1046,0.7623,31,310,690,2094,870,300,668,0,0.9456,4.971
2,0.25,8,0.5,0.25,"CoSPAR",0.8138,0.9026,0.5121,294,267,0.6838,0.5909,TRUE,21.62,2208,0.8318,0.6523,0.545,0.5311,0.3971,0.2639,0.1027,0.1233,0.2415,0.4683,0.5962,2964,422,0,0.1046,0.7623,31,310,690,2094,870,300,668,0,0.9456,4.971
2,0.25,8,0.5,0.25,"Lineage-DE",0.8711,0.9326,0.5178,416,267,NA,NA,TRUE,1.397,2208,0.8318,0.6523,0.545,0.5311,0.3971,0.2639,0.1027,0.1233,0.2415,0.4683,0.5962,2964,422,0,0.1046,0.7623,31,310,690,2094,870,300,668,0,0.9456,4.971
2,0.25,9,0.5,0.25,"CYFER",0.9658,0.9892,0.7476,392,349,0.961,0.9597,TRUE,5.498,2209,0.8318,0.6523,0.653,0.445,0.3344,0.2632,0.08825,0.1096,0.2353,0.5805,0.9486,3024,221,1,0.04342,0.7629,35,350,650,2048,976,327,628,10,0.9604,4.498
2,0.25,9,0.5,0.25,"CoSPAR",0.806,0.8803,0.4637,377,349,0.69,0.6191,TRUE,20.97,2209,0.8318,0.6523,0.653,0.445,0.3344,0.2632,0.08825,0.1096,0.2353,0.5805,0.9486,3024,221,1,0.04342,0.7629,35,350,650,2048,976,327,628,10,0.9604,4.498
2,0.25,9,0.5,0.25,"Lineage-DE",0.8544,0.9312,0.5226,359,349,NA,NA,TRUE,1.333,2209,0.8318,0.6523,0.653,0.445,0.3344,0.2632,0.08825,0.1096,0.2353,0.5805,0.9486,3024,221,1,0.04342,0.7629,35,350,650,2048,976,327,628,10,0.9604,4.498
2,0.25,10,0.5,0.25,"CYFER",0.9589,0.9907,0.7379,278,259,0.9591,0.9542,TRUE,8.174,2210,0.8318,0.6523,0.4671,0.5914,0.4452,0.2928,0.08049,0.133,0.2583,0.5752,0.847,3045,349,0,-0.1569,0.7362,25,250,750,2109,936,244,713,0,0.9646,4.474
2,0.25,10,0.5,0.25,"CoSPAR",0.6452,0.8627,0.4187,212,259,0.7031,0.5346,TRUE,23.7,2210,0.8318,0.6523,0.4671,0.5914,0.4452,0.2928,0.08049,0.133,0.2583,0.5752,0.847,3045,349,0,-0.1569,0.7362,25,250,750,2109,936,244,713,0,0.9646,4.474
2,0.25,10,0.5,0.25,"Lineage-DE",0.6907,0.8972,0.4289,314,259,NA,NA,TRUE,1.323,2210,0.8318,0.6523,0.4671,0.5914,0.4452,0.2928,0.08049,0.133,0.2583,0.5752,0.847,3045,349,0,-0.1569,0.7362,25,250,750,2109,936,244,713,0,0.9646,4.474
2,0.25,11,0.5,0.25,"CYFER",0.916,0.9742,0.5817,380,259,0.9576,0.9405,TRUE,9.206,2211,0.8318,0.6523,0.2875,0.5991,0.4479,0.2556,0.1054,0.1262,0.2342,0.458,0.6267,2964,667,1,0.1093,0.7697,22,220,780,1998,966,217,750,10,0.8912,4.766
2,0.25,11,0.5,0.25,"CoSPAR",0.675,0.8204,0.4058,271,259,0.6547,0.4617,TRUE,20.32,2211,0.8318,0.6523,0.2875,0.5991,0.4479,0.2556,0.1054,0.1262,0.2342,0.458,0.6267,2964,667,1,0.1093,0.7697,22,220,780,1998,966,217,750,10,0.8912,4.766
2,0.25,11,0.5,0.25,"Lineage-DE",0.7682,0.875,0.378,481,259,NA,NA,TRUE,1.352,2211,0.8318,0.6523,0.2875,0.5991,0.4479,0.2556,0.1054,0.1262,0.2342,0.458,0.6267,2964,667,1,0.1093,0.7697,22,220,780,1998,966,217,750,10,0.8912,4.766
2,0.25,12,0.5,0.25,"CYFER",0.9739,0.9948,0.7685,211,171,0.9802,0.9788,TRUE,7.89,2212,0.8318,0.6523,0.4277,0.5233,0.3923,0.2473,0.08847,0.1208,0.2317,0.4463,0.7145,2996,221,0,-0.08136,0.7772,28,280,720,1988,1008,278,686,0,0.9653,4.51
2,0.25,12,0.5,0.25,"CoSPAR",0.6653,0.8845,0.5606,138,171,0.6702,0.548,TRUE,22.3,2212,0.8318,0.6523,0.4277,0.5233,0.3923,0.2473,0.08847,0.1208,0.2317,0.4463,0.7145,2996,221,0,-0.08136,0.7772,28,280,720,1988,1008,278,686,0,0.9653,4.51
2,0.25,12,0.5,0.25,"Lineage-DE",0.7323,0.9281,0.6089,154,171,NA,NA,TRUE,1.378,2212,0.8318,0.6523,0.4277,0.5233,0.3923,0.2473,0.08847,0.1208,0.2317,0.4463,0.7145,2996,221,0,-0.08136,0.7772,28,280,720,1988,1008,278,686,0,0.9653,4.51
2,0.25,13,0.5,0.25,"CYFER",0.9519,0.9906,0.7463,190,161,0.9638,0.9634,TRUE,7.172,2213,0.8318,0.6523,0.6921,0.4959,0.3717,0.2566,0.08378,0.1112,0.229,0.4952,0.581,2993,198,0,0.07695,0.7688,33,330,670,2060,933,315,660,0,1.025,4.686
2,0.25,13,0.5,0.25,"CoSPAR",0.7387,0.889,0.5041,209,161,0.6826,0.5852,TRUE,23.04,2213,0.8318,0.6523,0.6921,0.4959,0.3717,0.2566,0.08378,0.1112,0.229,0.4952,0.581,2993,198,0,0.07695,0.7688,33,330,670,2060,933,315,660,0,1.025,4.686
2,0.25,13,0.5,0.25,"Lineage-DE",0.7872,0.9261,0.524,220,161,NA,NA,TRUE,1.358,2213,0.8318,0.6523,0.6921,0.4959,0.3717,0.2566,0.08378,0.1112,0.229,0.4952,0.581,2993,198,0,0.07695,0.7688,33,330,670,2060,933,315,660,0,1.025,4.686
2,0.25,14,0.5,0.25,"CYFER",0.9479,0.989,0.7166,146,175,0.9588,0.9588,TRUE,5.43,2214,0.8318,0.6523,0.7922,0.4332,0.3273,0.2361,0.09199,0.1127,0.2168,0.3995,0.6811,3092,106,1,0.06246,0.7873,40,400,600,2253,839,391,573,10,1.044,5.221
2,0.25,14,0.5,0.25,"CoSPAR",0.7873,0.8946,0.4613,278,175,0.7109,0.6738,TRUE,19.73,2214,0.8318,0.6523,0.7922,0.4332,0.3273,0.2361,0.09199,0.1127,0.2168,0.3995,0.6811,3092,106,1,0.06246,0.7873,40,400,600,2253,839,391,573,10,1.044,5.221
2,0.25,14,0.5,0.25,"Lineage-DE",0.8147,0.9112,0.3723,389,175,NA,NA,TRUE,1.379,2214,0.8318,0.6523,0.7922,0.4332,0.3273,0.2361,0.09199,0.1127,0.2168,0.3995,0.6811,3092,106,1,0.06246,0.7873,40,400,600,2253,839,391,573,10,1.044,5.221
2,0.25,15,0.5,0.25,"CYFER",0.9568,0.9889,0.6943,258,274,0.958,0.9507,TRUE,8.189,2215,0.8318,0.6523,0.709,0.5269,0.3968,0.2682,0.06682,0.1283,0.2269,0.526,0.9162,3050,278,1,0.1013,0.7584,31,310,690,2108,942,308,667,10,1.004,4.99
2,0.25,15,0.5,0.25,"CoSPAR",0.8196,0.9118,0.4843,247,274,0.6884,0.5956,TRUE,20.25,2215,0.8318,0.6523,0.709,0.5269,0.3968,0.2682,0.06682,0.1283,0.2269,0.526,0.9162,3050,278,1,0.1013,0.7584,31,310,690,2108,942,308,667,10,1.004,4.99
2,0.25,15,0.5,0.25,"Lineage-DE",0.8863,0.942,0.5604,372,274,NA,NA,TRUE,1.338,2215,0.8318,0.6523,0.709,0.5269,0.3968,0.2682,0.06682,0.1283,0.2269,0.526,0.9162,3050,278,1,0.1013,0.7584,31,310,690,2108,942,308,667,10,1.004,4.99
2,0.25,16,0.5,0.25,"CYFER",0.903,0.9851,0.7394,164,163,0.9598,0.9533,TRUE,6.912,2216,0.8318,0.6523,0.5164,0.5081,0.3797,0.2583,0.06958,0.1203,0.2359,0.5234,0.7929,2957,222,0,-0.0666,0.7673,30,300,700,2002,955,293,678,0,0.89,4.619
2,0.25,16,0.5,0.25,"CoSPAR",0.6942,0.8994,0.5234,163,163,0.7049,0.5654,TRUE,21.08,2216,0.8318,0.6523,0.5164,0.5081,0.3797,0.2583,0.06958,0.1203,0.2359,0.5234,0.7929,2957,222,0,-0.0666,0.7673,30,300,700,2002,955,293,678,0,0.89,4.619
2,0.25,16,0.5,0.25,"Lineage-DE",0.7937,0.9516,0.6455,148,163,NA,NA,TRUE,1.356,2216,0.8318,0.6523,0.5164,0.5081,0.3797,0.2583,0.06958,0.1203,0.2359,0.5234,0.7929,2957,222,0,-0.0666,0.7673,30,300,700,2002,955,293,678,0,0.89,4.619
2,0.25,17,0.5,0.25,"CYFER",0.9444,0.9897,0.7843,147,126,0.9693,0.9674,TRUE,7.338,2217,0.8318,0.6523,0.6141,0.4858,0.3663,0.2522,0.07139,0.1103,0.2143,0.4937,0.8889,3065,202,1,-0.04638,0.7728,34,340,660,2119,946,326,630,10,0.9689,4.557
2,0.25,17,0.5,0.25,"CoSPAR",0.662,0.8442,0.4458,234,126,0.665,0.5979,TRUE,21.55,2217,0.8318,0.6523,0.6141,0.4858,0.3663,0.2522,0.07139,0.1103,0.2143,0.4937,0.8889,3065,202,1,-0.04638,0.7728,34,340,660,2119,946,326,630,10,0.9689,4.557
2,0.25,17,0.5,0.25,"Lineage-DE",0.6926,0.8725,0.3628,321,126,NA,NA,TRUE,1.324,2217,0.8318,0.6523,0.6141,0.4858,0.3663,0.2522,0.07139,0.1103,0.2143,0.4937,0.8889,3065,202,1,-0.04638,0.7728,34,340,660,2119,946,326,630,10,0.9689,4.557
2,0.25,18,0.5,0.25,"CYFER",0.9275,0.9877,0.8529,129,123,0.9568,0.9527,TRUE,5.206,2218,0.8318,0.6523,0.5094,0.4454,0.3335,0.2821,0.09099,0.1208,0.2628,0.4969,0.7279,2981,145,0,0.0321,0.7458,36,360,640,2041,940,353,606,0,0.9056,4.523
2,0.25,18,0.5,0.25,"CoSPAR",0.4909,0.8078,0.5714,152,123,0.6019,0.5577,TRUE,19.34,2218,0.8318,0.6523,0.5094,0.4454,0.3335,0.2821,0.09099,0.1208,0.2628,0.4969,0.7279,2981,145,0,0.0321,0.7458,36,360,640,2041,940,353,606,0,0.9056,4.523
2,0.25,18,0.5,0.25,"Lineage-DE",0.5641,0.8569,0.5824,165,123,NA,NA,TRUE,1.324,2218,0.8318,0.6523,0.5094,0.4454,0.3335,0.2821,0.09099,0.1208,0.2628,0.4969,0.7279,2981,145,0,0.0321,0.7458,36,360,640,2041,940,353,606,0,0.9056,4.523
2,0.25,19,0.5,0.25,"CYFER",0.9788,0.9948,0.7948,321,300,0.9647,0.9641,TRUE,6.186,2219,0.8318,0.6523,0.5877,0.4739,0.3558,0.2624,0.09975,0.1181,0.2291,0.5154,0.7914,3011,175,2,-0.1875,0.7636,33,330,670,2047,964,323,626,20,0.947,4.583
2,0.25,19,0.5,0.25,"CoSPAR",0.788,0.8941,0.4632,316,300,0.6986,0.6187,TRUE,19.26,2219,0.8318,0.6523,0.5877,0.4739,0.3558,0.2624,0.09975,0.1181,0.2291,0.5154,0.7914,3011,175,2,-0.1875,0.7636,33,330,670,2047,964,323,626,20,0.947,4.583
2,0.25,19,0.5,0.25,"Lineage-DE",0.8333,0.933,0.5047,347,300,NA,NA,TRUE,1.359,2219,0.8318,0.6523,0.5877,0.4739,0.3558,0.2624,0.09975,0.1181,0.2291,0.5154,0.7914,3011,175,2,-0.1875,0.7636,33,330,670,2047,964,323,626,20,0.947,4.583
2,0.25,20,0.5,0.25,"CYFER",0.9518,0.9916,0.7191,173,133,0.9697,0.9678,TRUE,8.947,2220,0.8318,0.6523,0.5307,0.5292,0.3972,0.2692,0.09946,0.1261,0.2417,0.4971,0.6232,3009,242,1,0.04494,0.7574,35,350,650,2255,754,337,620,10,0.9424,5.113
2,0.25,20,0.5,0.25,"CoSPAR",0.6645,0.9064,0.5436,168,133,0.723,0.6569,TRUE,23.71,2220,0.8318,0.6523,0.5307,0.5292,0.3972,0.2692,0.09946,0.1261,0.2417,0.4971,0.6232,3009,242,1,0.04494,0.7574,35,350,650,2255,754,337,620,10,0.9424,5.113
2,0.25,20,0.5,0.25,"Lineage-DE",0.7065,0.9242,0.4978,213,133,NA,NA,TRUE,1.344,2220,0.8318,0.6523,0.5307,0.5292,0.3972,0.2692,0.09946,0.1261,0.2417,0.4971,0.6232,3009,242,1,0.04494,0.7574,35,350,650,2255,754,337,620,10,0.9424,5.113
3,0.4,1,0.5,0.4,"CYFER",0.9657,0.9949,0.7268,169,147,0.9783,0.9787,TRUE,7.952,2301,0.6524,0.8038,0.2849,0.5801,0.4365,0.4106,0.09008,0.1408,0.3612,0.8454,1.121,3038,307,2,0.2158,0.6301,27,270,730,2138,900,257,650,20,0.9772,4.554
3,0.4,1,0.5,0.4,"CoSPAR",0.6754,0.8482,0.4978,190,147,0.6044,0.476,TRUE,36,2301,0.6524,0.8038,0.2849,0.5801,0.4365,0.4106,0.09008,0.1408,0.3612,0.8454,1.121,3038,307,2,0.2158,0.6301,27,270,730,2138,900,257,650,20,0.9772,4.554
3,0.4,1,0.5,0.4,"Lineage-DE",0.773,0.912,0.4574,264,147,NA,NA,TRUE,1.306,2301,0.6524,0.8038,0.2849,0.5801,0.4365,0.4106,0.09008,0.1408,0.3612,0.8454,1.121,3038,307,2,0.2158,0.6301,27,270,730,2138,900,257,650,20,0.9772,4.554
3,0.4,2,0.5,0.4,"CYFER",0.9476,0.9924,0.7974,139,136,0.9759,0.9744,TRUE,7.58,2302,0.6524,0.8038,0.4993,0.5113,0.3837,0.414,0.0668,0.1651,0.3779,0.8084,1.311,3007,360,0,-0.03274,0.6271,29,290,710,2008,999,281,659,0,0.8839,5.286
3,0.4,2,0.5,0.4,"CoSPAR",0.7629,0.8673,0.4872,212,136,0.5606,0.4974,TRUE,42.03,2302,0.6524,0.8038,0.4993,0.5113,0.3837,0.414,0.0668,0.1651,0.3779,0.8084,1.311,3007,360,0,-0.03274,0.6271,29,290,710,2008,999,281,659,0,0.8839,5.286
3,0.4,2,0.5,0.4,"Lineage-DE",0.781,0.918,0.5771,181,136,NA,NA,TRUE,1.411,2302,0.6524,0.8038,0.4993,0.5113,0.3837,0.414,0.0668,0.1651,0.3779,0.8084,1.311,3007,360,0,-0.03274,0.6271,29,290,710,2008,999,281,659,0,0.8839,5.286
3,0.4,3,0.5,0.4,"CYFER",0.9387,0.992,0.711,130,166,0.9746,0.9737,TRUE,7.055,2303,0.6524,0.8038,0.3183,0.5798,0.4354,0.3731,0.07849,0.1184,0.3644,0.753,0.9586,3014,432,2,-0.03937,0.6639,28,280,720,2131,883,262,658,20,0.9429,4.646
3,0.4,3,0.5,0.4,"CoSPAR",0.6024,0.8348,0.4752,191,166,0.5761,0.4738,TRUE,31.94,2303,0.6524,0.8038,0.3183,0.5798,0.4354,0.3731,0.07849,0.1184,0.3644,0.753,0.9586,3014,432,2,-0.03937,0.6639,28,280,720,2131,883,262,658,20,0.9429,4.646
3,0.4,3,0.5,0.4,"Lineage-DE",0.6735,0.8858,0.4465,226,166,NA,NA,TRUE,1.335,2303,0.6524,0.8038,0.3183,0.5798,0.4354,0.3731,0.07849,0.1184,0.3644,0.753,0.9586,3014,432,2,-0.03937,0.6639,28,280,720,2131,883,262,658,20,0.9429,4.646
3,0.4,4,0.5,0.4,"CYFER",0.974,0.9955,0.7046,185,219,0.975,0.9752,TRUE,6.83,2304,0.6524,0.8038,0.1109,0.5737,0.4294,0.4064,0.1099,0.1317,0.3377,0.9167,1.35,2976,270,1,0.05096,0.6339,29,290,710,2134,842,273,658,10,0.9046,4.99
3,0.4,4,0.5,0.4,"CoSPAR",0.7559,0.8903,0.5352,217,219,0.6081,0.5036,TRUE,34.43,2304,0.6524,0.8038,0.1109,0.5737,0.4294,0.4064,0.1099,0.1317,0.3377,0.9167,1.35,2976,270,1,0.05096,0.6339,29,290,710,2134,842,273,658,10,0.9046,4.99
3,0.4,4,0.5,0.4,"Lineage-DE",0.8642,0.9249,0.4774,369,219,NA,NA,TRUE,1.323,2304,0.6524,0.8038,0.1109,0.5737,0.4294,0.4064,0.1099,0.1317,0.3377,0.9167,1.35,2976,270,1,0.05096,0.6339,29,290,710,2134,842,273,658,10,0.9046,4.99
3,0.4,5,0.5,0.4,"CYFER",0.9383,0.9899,0.6324,203,130,0.9694,0.9667,TRUE,7.946,2305,0.6524,0.8038,0.2329,0.5981,0.4507,0.4103,0.1168,0.1519,0.3552,0.8152,1.017,3056,520,1,0.07923,0.6303,25,250,750,2129,927,225,686,10,0.9945,4.505
3,0.4,5,0.5,0.4,"CoSPAR",0.6592,0.8464,0.5714,167,130,0.5724,0.4602,TRUE,36.45,2305,0.6524,0.8038,0.2329,0.5981,0.4507,0.4103,0.1168,0.1519,0.3552,0.8152,1.017,3056,520,1,0.07923,0.6303,25,250,750,2129,927,225,686,10,0.9945,4.505
3,0.4,5,0.5,0.4,"Lineage-DE",0.7351,0.8862,0.4377,251,130,NA,NA,TRUE,1.315,2305,0.6524,0.8038,0.2329,0.5981,0.4507,0.4103,0.1168,0.1519,0.3552,0.8152,1.017,3056,520,1,0.07923,0.6303,25,250,750,2129,927,225,686,10,0.9945,4.505
3,0.4,6,0.5,0.4,"CYFER",0.9327,0.9849,0.6345,274,200,0.9643,0.9616,TRUE,5.872,2306,0.6524,0.8038,0.4886,0.4904,0.3679,0.4036,0.1014,0.1421,0.3473,0.9063,1.495,3001,257,1,-0.1296,0.6364,31,310,690,2009,992,298,646,10,0.9907,4.509
3,0.4,6,0.5,0.4,"CoSPAR",0.6981,0.7871,0.3501,390,200,0.6019,0.5072,TRUE,34.74,2306,0.6524,0.8038,0.4886,0.4904,0.3679,0.4036,0.1014,0.1421,0.3473,0.9063,1.495,3001,257,1,-0.1296,0.6364,31,310,690,2009,992,298,646,10,0.9907,4.509
3,0.4,6,0.5,0.4,"Lineage-DE",0.7838,0.8571,0.3596,439,200,NA,NA,TRUE,1.351,2306,0.6524,0.8038,0.4886,0.4904,0.3679,0.4036,0.1014,0.1421,0.3473,0.9063,1.495,3001,257,1,-0.1296,0.6364,31,310,690,2009,992,298,646,10,0.9907,4.509
3,0.4,7,0.5,0.4,"CYFER",0.9662,0.9944,0.6508,189,123,0.979,0.9784,TRUE,6.949,2307,0.6524,0.8038,0.2245,0.6029,0.452,0.4138,0.06609,0.1106,0.3492,0.8811,1.464,2996,376,0,-0.07903,0.6272,28,280,720,2170,826,269,639,0,0.9604,4.52
3,0.4,7,0.5,0.4,"CoSPAR",0.6858,0.8947,0.7669,112,123,0.6032,0.479,TRUE,34.4,2307,0.6524,0.8038,0.2245,0.6029,0.452,0.4138,0.06609,0.1106,0.3492,0.8811,1.464,2996,376,0,-0.07903,0.6272,28,280,720,2170,826,269,639,0,0.9604,4.52
3,0.4,7,0.5,0.4,"Lineage-DE",0.6742,0.9213,0.671,136,123,NA,NA,TRUE,1.339,2307,0.6524,0.8038,0.2245,0.6029,0.452,0.4138,0.06609,0.1106,0.3492,0.8811,1.464,2996,376,0,-0.07903,0.6272,28,280,720,2170,826,269,639,0,0.9604,4.52
3,0.4,8,0.5,0.4,"CYFER",0.9281,0.9902,0.7817,138,115,0.9748,0.9731,TRUE,6.994,2308,0.6524,0.8038,0.5205,0.5075,0.3785,0.3986,0.1034,0.1497,0.3872,0.7397,0.9973,2933,224,0,0.03107,0.6409,34,340,660,2088,845,325,613,0,0.9366,4.475
3,0.4,8,0.5,0.4,"CoSPAR",0.4937,0.8084,0.4808,193,115,0.5916,0.5289,TRUE,36.1,2308,0.6524,0.8038,0.5205,0.5075,0.3785,0.3986,0.1034,0.1497,0.3872,0.7397,0.9973,2933,224,0,0.03107,0.6409,34,340,660,2088,845,325,613,0,0.9366,4.475
3,0.4,8,0.5,0.4,"Lineage-DE",0.5443,0.8598,0.4861,206,115,NA,NA,TRUE,1.366,2308,0.6524,0.8038,0.5205,0.5075,0.3785,0.3986,0.1034,0.1497,0.3872,0.7397,0.9973,2933,224,0,0.03107,0.6409,34,340,660,2088,845,325,613,0,0.9366,4.475
3,0.4,9,0.5,0.4,"CYFER",0.9605,0.9912,0.6783,296,231,0.9659,0.9632,TRUE,5.982,2309,0.6524,0.8038,0.4227,0.4732,0.3539,0.3623,0.09528,0.152,0.3434,0.697,0.7969,2967,184,1,0.005079,0.6736,38,380,620,2148,819,361,583,10,0.947,4.519
3,0.4,9,0.5,0.4,"CoSPAR",0.5736,0.8425,0.44,165,231,0.5905,0.5432,TRUE,31.62,2309,0.6524,0.8038,0.4227,0.4732,0.3539,0.3623,0.09528,0.152,0.3434,0.697,0.7969,2967,184,1,0.005079,0.6736,38,380,620,2148,819,361,583,10,0.947,4.519
3,0.4,9,0.5,0.4,"Lineage-DE",0.588,0.8699,0.4276,193,231,NA,NA,TRUE,1.345,2309,0.6524,0.8038,0.4227,0.4732,0.3539,0.3623,0.09528,0.152,0.3434,0.697,0.7969,2967,184,1,0.005079,0.6736,38,380,620,2148,819,361,583,10,0.947,4.519
3,0.4,10,0.5,0.4,"CYFER",0.9566,0.9918,0.7418,279,254,0.9767,0.9754,TRUE,5.871,2310,0.6524,0.8038,0.2772,0.5789,0.4327,0.3646,0.07625,0.1096,0.3352,0.713,1.338,2960,211,1,-0.0004083,0.6715,27,270,730,2102,858,246,665,10,0.9435,4.529
3,0.4,10,0.5,0.4,"CoSPAR",0.7656,0.8876,0.4821,284,254,0.6226,0.52,TRUE,32.31,2310,0.6524,0.8038,0.2772,0.5789,0.4327,0.3646,0.07625,0.1096,0.3352,0.713,1.338,2960,211,1,-0.0004083,0.6715,27,270,730,2102,858,246,665,10,0.9435,4.529
3,0.4,10,0.5,0.4,"Lineage-DE",0.7542,0.8988,0.4286,406,254,NA,NA,TRUE,1.331,2310,0.6524,0.8038,0.2772,0.5789,0.4327,0.3646,0.07625,0.1096,0.3352,0.713,1.338,2960,211,1,-0.0004083,0.6715,27,270,730,2102,858,246,665,10,0.9435,4.529
3,0.4,11,0.5,0.4,"CYFER",0.9719,0.9944,0.7257,226,164,0.9741,0.9705,TRUE,5.27,2311,0.6524,0.8038,0.4232,0.4901,0.3638,0.3958,0.08763,0.1347,0.321,0.8495,1.64,2881,157,2,-0.02037,0.6434,36,360,640,2051,830,328,569,20,0.9275,4.452
3,0.4,11,0.5,0.4,"CoSPAR",0.7223,0.8114,0.3511,394,164,0.5486,0.5181,TRUE,33.77,2311,0.6524,0.8038,0.4232,0.4901,0.3638,0.3958,0.08763,0.1347,0.321,0.8495,1.64,2881,157,2,-0.02037,0.6434,36,360,640,2051,830,328,569,20,0.9275,4.452
3,0.4,11,0.5,0.4,"Lineage-DE",0.7665,0.8683,0.3797,381,164,NA,NA,TRUE,1.308,2311,0.6524,0.8038,0.4232,0.4901,0.3638,0.3958,0.08763,0.1347,0.321,0.8495,1.64,2881,157,2,-0.02037,0.6434,36,360,640,2051,830,328,569,20,0.9275,4.452
3,0.4,12,0.5,0.4,"CYFER",0.9588,0.9933,0.7403,225,177,0.9692,0.9665,TRUE,6.85,2312,0.6524,0.8038,0.2089,0.5679,0.4257,0.3861,0.09406,0.1342,0.3204,0.7969,1.545,2993,415,0,0.0601,0.6521,27,270,730,2103,890,250,685,0,0.9551,4.523
3,0.4,12,0.5,0.4,"CoSPAR",0.6588,0.8503,0.4368,221,177,0.6234,0.516,TRUE,34.22,2312,0.6524,0.8038,0.2089,0.5679,0.4257,0.3861,0.09406,0.1342,0.3204,0.7969,1.545,2993,415,0,0.0601,0.6521,27,270,730,2103,890,250,685,0,0.9551,4.523
3,0.4,12,0.5,0.4,"Lineage-DE",0.7561,0.9203,0.4793,252,177,NA,NA,TRUE,1.388,2312,0.6524,0.8038,0.2089,0.5679,0.4257,0.3861,0.09406,0.1342,0.3204,0.7969,1.545,2993,415,0,0.0601,0.6521,27,270,730,2103,890,250,685,0,0.9551,4.523
3,0.4,13,0.5,0.4,"CYFER",0.9776,0.9957,0.7027,256,185,0.9821,0.9792,TRUE,7.508,2313,0.6524,0.8038,0.3317,0.5545,0.4145,0.3931,0.07238,0.1394,0.345,0.72,1.726,2961,444,3,-0.003404,0.6459,31,310,690,2072,889,287,610,30,0.9583,4.589
3,0.4,13,0.5,0.4,"CoSPAR",0.6551,0.8067,0.4102,286,185,0.5391,0.483,TRUE,32.96,2313,0.6524,0.8038,0.3317,0.5545,0.4145,0.3931,0.07238,0.1394,0.345,0.72,1.726,2961,444,3,-0.003404,0.6459,31,310,690,2072,889,287,610,30,0.9583,4.589
3,0.4,13,0.5,0.4,"Lineage-DE",0.7106,0.8608,0.3697,393,185,NA,NA,TRUE,1.295,2313,0.6524,0.8038,0.3317,0.5545,0.4145,0.3931,0.07238,0.1394,0.345,0.72,1.726,2961,444,3,-0.003404,0.6459,31,310,690,2072,889,287,610,30,0.9583,4.589
3,0.4,14,0.5,0.4,"CYFER",0.9682,0.9948,0.8231,146,122,0.9795,0.9792,TRUE,5.721,2314,0.6524,0.8038,0.3477,0.4837,0.3634,0.4137,0.07493,0.13,0.3162,1.01,1.262,3022,143,2,0.08087,0.6273,31,310,690,2027,995,284,602,20,0.9308,4.484
3,0.4,14,0.5,0.4,"CoSPAR",0.5296,0.8034,0.6059,151,122,0.562,0.4834,TRUE,33.94,2314,0.6524,0.8038,0.3477,0.4837,0.3634,0.4137,0.07493,0.13,0.3162,1.01,1.262,3022,143,2,0.08087,0.6273,31,310,690,2027,995,284,602,20,0.9308,4.484
3,0.4,14,0.5,0.4,"Lineage-DE",0.6336,0.8735,0.4977,203,122,NA,NA,TRUE,1.304,2314,0.6524,0.8038,0.3477,0.4837,0.3634,0.4137,0.07493,0.13,0.3162,1.01,1.262,3022,143,2,0.08087,0.6273,31,310,690,2027,995,284,602,20,0.9308,4.484
3,0.4,15,0.5,0.4,"CYFER",0.9592,0.9934,0.7292,181,151,0.9736,0.9712,TRUE,7.351,2315,0.6524,0.8038,0.2442,0.5653,0.4262,0.3954,0.07034,0.1078,0.3386,0.7923,1.531,3064,270,1,0.1545,0.6438,30,300,700,2209,855,272,623,10,0.9189,4.836
